flag,minTimeBetweenSentTnx,maxTimeBetweenSentTnx,avgTimeBetweenSentTnx,minTimeBetweenRecTnx,maxTimeBetweenRecTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,numUniqSentAddress,numUniqRecAddress,minValSent,maxValSent,avgValSent,minValReceived,maxValReceived,avgValReceived,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherSentContracts,totalEtherBalance,activityDays,dailyMax,ratioRecSent,ratioSentTotal,ratioRecTotal,giniSent,giniRec,txFreq,stdBalanceEth
1,70,96852,24258.24138,69,1605007164,47266171.15,32,29,34,0,13,18,0.007416,134.877755,5.248997,0,134.888693,4.478941,63,152.2209162,152.2839891,0,0.06307292422,30,14,1.133333333,0.453125,0.53125,0.9184105252,0.899056085,1.96875,23.43903137
1,0,374580,23534.05357,95,1605655494,51845663.39,34,56,31,1,14,26,0,16.459166,1.003737,0,8.887541,1.246735,88,56.20929334,38.64879593,0.15,-17.71049741,26,12,0.5438596491,0.6292134831,0.3483146067,0.9214512793,0.6475867825,2.588235294,6.290059305
1,35,559016,107766.6087,234,1604682755,160482979.6,31,23,10,0,7,4,0,30,2.163976,0,30.906011,4.759775,33,49.77144847,47.59775091,0,-2.173697565,20,5,0.4166666667,0.6764705882,0.2941176471,0.8522646908,0.7181078222,1.064516129,5.860475682
1,118,7005,1138.714286,0,0,0,1,7,1,0,7,1,0.2,1,0.884913,6.2,6.2,6.2,8,6.194393,6.2,0,0.005607,1,8,0.125,0.7777777778,0.1111111111,0.1112148508,0,8,2.148303253
1,51,2427493,364578.1176,43621,1604747645,802395633,73,17,2,0,5,2,0,0.178833,0.04176,0.013659,0.03,0.021829,19,0.7099141613,0.04365856,0,-0.6662556013,14,6,0.1111111111,0.85,0.1,0.5622582588,0.1871496121,0.2602739726,0.2145743606
1,62,43542,3850.333333,163,1604670851,267583132.7,11,12,6,2,4,5,0,318.33753,26.611461,0,2,0.33335,20,319.3375301,2.000100101,0,-317.33743,4,12,0.4615384615,0.5714285714,0.2857142857,0.9161447494,0.8333163837,1.818181818,132.6730816
1,221,6331287,1236466.167,74,1604813690,133786940.8,94,6,12,0,3,9,0,100,53.333333,0,318.33753,26.62847,18,320,319.5416391,0,-0.4583609013,11,8,1.714285714,0.3157894737,0.6315789474,0.4479166658,0.9159321643,0.1914893617,145.461367
1,0,0,0,0,23841,736.848315,2,0,178,1,0,151,0,0,0,0,8,2.068047,179,0,368.1123304,0,368.1123304,2,163,178,0,0.9888888889,0,0.3322325348,89.5,116.1990306
1,0,0,0,39,42817815,6120628.714,496,0,7,1,0,5,0,0,0,0,0,0,8,0,0,0,0,2,7,7,0,0.7777777778,0,0,0.01612903226,0
1,377,121472,21545.5,121,1516857472,72316865.71,24,10,21,0,3,15,0.199034,6.999517,2.031269,0.01,4,0.967478,31,20.312687,20.317034,0,0.004347,23,3,1.909090909,0.3125,0.65625,0.6406554711,0.5664810247,1.291666667,2.020026179
1,0,0,0,246,5605502,1869463.667,65,0,3,1,0,3,0,0,0,0,0,0,4,0,0,0,0,2,3,3,0,0.6,0,0,0.06153846154,0
1,0,0,0,73,1263,383.625,1,0,8,1,0,6,0,0,0,0,0,0,9,0,0,0,0,1,9,8,0,0.8,0,0,9,0
1,1064,132901,51367.42857,35,1607098254,114934400.8,28,7,14,0,6,7,0.4,5,1.841361,0.01,2.051226,0.921137,21,12.88952577,12.89592447,0,0.0063987,14,6,1.75,0.3181818182,0.6363636364,0.4061235871,0.4354767378,0.75,1.302393433
1,53,32710,13792,79,1607834948,178658279.2,2,5,9,0,4,8,0.002202,0.042503,0.015899,0.003,0.03,0.009682,14,0.079495386,0.087138016,0,0.00764263,2,9,1.5,0.3333333333,0.6,0.474753171,0.4800866801,7,0.01328874638
1,33,90895,10209.88889,0,0,0,2,9,1,0,2,1,12.827236,100,90.314137,813.528762,813.528762,813.528762,10,812.8272365,813.5287617,0,0.701525171,2,9,0.1,0.8181818182,0.09090909091,0.09533009885,0,5,274.4783588
1,0,0,0,876,101653,16356.625,2,0,8,1,0,6,0,0,0,0,0,0,9,0,0,0,0,2,7,8,0,0.8,0,0,4.5,0
1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0.3333333333,0,0,2,0
1,105,9934244,1705079.176,0,1599258866,44525220.22,378,17,36,0,7,10,0,50.5,3.678303,0.00219,75.198073,4.5826,53,62.53114641,164.9735859,0,102.4424395,52,2,2,0.3148148148,0.6666666667,0.9165298109,0.9227930254,0.1402116402,38.80793594
1,138,444356,57520.9,0,0,0,7,10,1,3,4,1,0,813.528762,81.355876,0.75961,0.75961,0.75961,14,813.5587617,0.75961044,0,-812.7991512,7,5,0.09090909091,0.6666666667,0.06666666667,0.8999852489,0,2,233.8799751
1,0,10811214,322204.9623,0,1602952499,32864136.61,284,53,49,1,19,47,0,33.752326,1.00468,0,1.000392,0.65686,103,53.24805444,32.18616223,0.045,-21.10689221,41,33,0.9074074074,0.5096153846,0.4711538462,0.9557961325,0.2727735516,0.3626760563,11.92740866
1,0,623570,10587.31061,0,1600015745,5629996.579,101,396,285,4,15,207,0,61,0.684497,0,20,0.953206,685,271.0606684,271.6637395,0,0.6030710351,93,80,0.717884131,0.5772594752,0.415451895,0.9720743533,0.6617790101,6.782178218,67.93563614
1,0,881845,28680.7449,42,1604873840,267544015.5,38,98,6,0,42,6,0,56.7834,3.09838,0.01,6.749452,2.494426,104,303.6412079,14.96655386,0,-288.674654,27,29,0.06060606061,0.9333333333,0.05714285714,0.8895229253,0.5591803136,2.736842105,96.9289838
1,0,0,0,2060,1604925007,802463533.5,9,1,2,0,1,2,4.486093,4.486093,4.486093,2,2.491093,2.245546,3,4.486092895,4.491092895,0,0.005,2,2,1,0.25,0.5,0,0.05467409428,0.3333333333,1.835020053
1,0,0,0,296,1604942703,802471499.5,1,0,2,0,0,2,0,0,0,0.218002,1.524017,0.871009,2,0,1.74201898,0,1.74201898,1,2,2,0,0.6666666667,0,0.3748566706,2,0.10900099
1,234,78509,31533.33333,0,0,0,2,3,1,0,2,1,0.05,4.998824,2.666275,8,8,8,4,7.998824,8,0,0.001176,2,3,0.25,0.6,0.2,0.4124626165,0,2,3.258241759
1,7,1604911953,178439944.1,0,26909311,748988.6667,325,9,36,1,7,36,0,10,3.756622,0.003255,1,0.917011,46,33.80960207,33.01240344,0.045,-0.8421986302,9,37,3.6,0.1914893617,0.7659574468,0.6109259009,0.08296007395,0.1415384615,11.06346124
1,167,8161220,4080693.5,0,0,0,95,2,1,0,2,1,0,0.006065,0.003032,0.015802,0.015802,0.015802,3,0.0060645935,0.0158022875,0,0.009737694,3,1,0.3333333333,0.5,0.25,0.4999835114,0,0.03157894737,0.002858876793
1,0,458706,8585.527027,31,1604248277,57627923.75,123,148,28,0,65,24,0,31.047247,1.13561,0.011213,25.78,2.391044,176,168.0703092,66.94922707,0,-101.1210821,42,24,0.1879194631,0.8361581921,0.1581920904,0.9358217428,0.7813253188,1.430894309,35.48173552
1,0,355841,6153.696809,0,1605023269,64537054.12,111,188,25,0,78,22,0,16,0.325929,0,7,0.513449,213,61.27464021,12.8362366,0,-48.43840361,22,91,0.1322751323,0.8785046729,0.1168224299,0.9731685247,0.8166758189,1.918918919,17.18746166
1,0,1859027,153604.2857,275,1595068805,178069291.1,125,21,9,0,14,6,0,0.205277,0.069056,0.02,0.09,0.057333,30,1.450184691,0.516,0,-0.9341846906,27,3,0.4090909091,0.6774193548,0.2903225806,0.5699135283,0.1998273862,0.24,0.3962455974
1,0,11081716,47251.32713,0,1535971492,161530.3266,421,376,9624,0,57,9581,0.000943,240,49.99087,0.000003,39.999979,1.953863,10000,18796.56699,18803.97529,0,7.408292861,421,260,25.52785146,0.03759624038,0.9623037696,0.4170630469,0.6626409807,23.75296912,37.13729581
1,73,516121,84881.08333,143827,1611550461,403591626,42,12,4,0,7,4,0,0.927157,0.184975,0,0.065629,0.026266,16,2.219698805,0.10506573,0,-2.114633075,11,3,0.3076923077,0.7058823529,0.2352941176,0.7183236239,0.5207786991,0.380952381,0.7627428343
1,0,649,271,0,1598284652,15534555.91,21,58,103,0,19,86,0.242579,9.209658,1.759004,0.002703,11.088335,0.992517,161,102.0222107,102.2292027,0,0.2069919083,13,79,1.745762712,0.3580246914,0.6358024691,0.5107578656,0.5882191545,7.666666667,2.533177388
1,0,513667,51540.80469,0,1589384541,15087970.19,361,128,107,0,56,75,0,1.359839,0.027366,0,1.699559,0.034509,235,3.50281807,3.692515047,0,0.189696977,184,11,0.8294573643,0.5423728814,0.4533898305,0.8789947129,0.8587703991,0.6509695291,0.1449362083
1,0,1913,711.666667,1081,1612862857,806431969,1,3,2,0,2,2,0,0.017235,0.005745,0.0096,0.01928,0.01444,5,0.017235095,0.02888033,0,0.011645235,1,5,0.5,0.5,0.3333333333,0.6666550626,0.1675926654,5,0.008967768641
1,443,9431279,1634737.75,0,1550264565,106641697.1,799,12,15,0,3,10,0,19.873389,2.60719,0.02445,18.493451,2.090398,27,31.28628282,31.35596384,0,0.069681017,26,2,1.153846154,0.4285714286,0.5357142857,0.7273265204,0.6925645646,0.0337922403,5.107281275
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.006693,0.006693,0.006693,1,0,0.00669284312,0,0.00669284312,1,1,1,0,0.5,0,0,1,0
1,0,0,0,23408,1605134806,802579107,1,1,2,0,1,2,6.138885,6.138885,6.138885,3,3.139698,3.069849,3,6.13888463,6.13969838,0,0.00081375,1,3,1,0.25,0.5,0,0.01137664807,3,2.506407978
1,0,177912,35189.28571,1334,1604161469,146050501,31,7,11,0,6,11,0,5.5,1.571429,0.004324,5.497368,1.029881,18,11,11.32869133,0,0.32869133,12,3,1.375,0.3684210526,0.5789473684,0.6883116445,0.7366509371,0.5806451613,2.0036682
1,5,3420338,189895.5909,103,1602173757,29275558,238,66,55,0,26,39,0,24.7,1.226242,0.00073,25.068259,1.111928,121,80.93197469,61.15604962,0,-19.77592507,100,7,0.8208955224,0.5409836066,0.4508196721,0.7992023815,0.665897488,0.5084033613,6.288714955
1,0,1359106,246358.0952,183,1604047438,135091786.6,258,21,12,0,9,12,0,15,1.439201,0.004782,20,2.51771,33,30.22321146,30.21251552,0,-0.01069593264,30,4,0.5454545455,0.6176470588,0.3529411765,0.8857655733,0.8567499088,0.1279069767,5.053265114
1,21306,185935,103620.5,191652,1605477841,802834746.5,5,2,2,0,1,2,2.377659,4.20577,3.291714,2.257708,2.378835,2.318271,4,6.583428255,4.636542565,0,-1.94688569,4,1,0.6666666667,0.4,0.4,0.1388418768,0.01306216411,0.8,1.768065932
1,0,878959,15570.60938,2,1605269052,56948056.93,559,128,29,0,67,17,0,13.14,0.177124,0.00221,2.236383,0.24221,157,22.67189994,7.024092586,0,-15.64780736,76,46,0.2248062016,0.8101265823,0.1835443038,0.9764021402,0.7785958916,0.2808586762,7.483989381
1,0,771934,105462.2222,5661,1605184717,802595189,12,9,2,0,6,2,0,4,1.290384,0.104818,11.556651,5.830734,11,11.61345745,11.66146849,0,0.048011047,8,3,0.2,0.75,0.1666666667,0.6601536284,0.4910115975,0.9166666667,4.540140451
1,900,1114762,382577.6667,1929,1516381117,533849908,1000,3,3,0,3,3,1.028819,6.194087,2.784312,0.105,6.195,2.408227,6,8.35293673,7.22467973,0,-1.128257,4,3,0.75,0.4285714286,0.4285714286,0.4122516628,0.5619626036,0.006,2.095386915
1,125,468334,60070.51282,118,1601342789,55496446.83,148,78,29,0,40,19,0.003117,0.36,0.050511,0.0065,0.6,0.140866,107,3.939864821,4.085118365,0,0.1452535435,104,3,0.3670886076,0.7222222222,0.2685185185,0.5903012075,0.5507208314,0.722972973,0.2669062267
1,270971,833878,552424.5,0,0,0,13,2,1,0,2,1,300,334.99181,317.495905,635,635,635,3,634.99181,635,0,0.00819,3,1,0.3333333333,0.5,0.25,0.02755296166,0,0.2307692308,259.3654889
1,0,522399,33326.27749,0,1604152681,25951729.55,130,191,62,0,62,54,0,15.3,0.392896,0,10.836185,1.072398,253,75.04309699,66.48870543,0,-8.55439156,127,30,0.3229166667,0.7519685039,0.2440944882,0.9244846812,0.7430208538,1.946153846,4.758362246
1,0,28694,865.365672,0,1605382190,145987993.9,7,134,11,0,11,5,0,100.809601,1.738147,0,0.549089,0.093515,145,232.9117034,1.02866851,0,-231.8830349,4,126,0.08148148148,0.9178082192,0.07534246575,0.9802840943,0.7184960087,20.71428571,100.349507
1,0,0,0,0,0,0,4,1,1,0,1,1,0.998044,0.998044,0.998044,1,1,1,2,0.998044,1,0,0.001956,2,1,0.5,0.3333333333,0.3333333333,0,0,0.5,0.499022
1,689,5044761,1692493.333,21624,1605492151,802756887.5,60,3,2,0,2,2,0,0.437951,0.149316,0.018574,0.433699,0.226136,5,0.447946949,0.452272949,0,0.004326,3,3,0.5,0.5,0.3333333333,0.6517893197,0.4589317428,0.08333333333,0.2127725804
1,0,87872,1624.35,1,1605509201,61763551.31,6,80,26,0,46,23,0,100,1.29874,0.000448,65.5,2.976396,106,103.8992062,77.38629788,0,-26.51290831,6,59,0.3209876543,0.7476635514,0.2429906542,0.9857735121,0.9146911987,17.66666667,44.90848233
1,0,40416723,569317.5811,5,1603522356,23635009.78,530,74,68,1,13,57,0,22,0.3328,0,4,0.364334,143,24.6272,24.77472888,0,0.1475288785,29,22,0.9066666667,0.5138888889,0.4722222222,0.9763887004,0.675228163,0.2698113208,6.633616491
1,0,69417,5203.745763,0,1604854736,10443587.82,48,118,154,0,2,94,0,150.000187,1.310067,0.0003,122.51812,1.004416,272,154.5878822,154.6800298,0,0.0921475086,35,61,1.294117647,0.4322344322,0.5641025641,0.9904134705,0.903886941,5.666666667,25.18027111
1,0,791628,44888.23256,0,1575846535,3516870.294,996,43,472,0,32,333,0,55,2.470254,0,19.861886,0.222471,515,106.2209092,105.0063456,0,-1.214563629,511,5,10.72727273,0.08333333333,0.9147286822,0.9136819226,0.8767462898,0.5170682731,21.64483059
1,255,2439,1000.333333,0,0,0,1,3,1,0,3,1,0,0.603015,0.201005,0.03,0.03,0.03,4,0.6030148145,0.03,0,-0.5730148145,1,4,0.25,0.6,0.2,0.666666335,0,4,0.2611130741
1,121,222805,80603,2348,1605885702,535297301.3,4,4,3,0,3,3,0.1,1,0.3875,0.013116,1.324605,0.527942,7,1.55,1.583827472,0,0.03382747198,4,3,0.6,0.5,0.375,0.4758063288,0.5520336503,1.75,0.6413218283
1,319,375144,116449.1875,15,1606911425,61812099.5,24,16,26,0,9,20,0.015254,2.163819,0.285575,0.005,1.7,0.177043,42,4.569193763,4.603130011,0,0.03393624777,20,14,1.529411765,0.3720930233,0.6046511628,0.5995084052,0.7023619736,1.75,0.7177773286
1,0,996331,43660.24444,77,1604924434,84898755.74,140,90,19,0,41,16,0,17.6,0.519757,0.015425,1.44713,0.248265,109,46.77814419,4.717042091,0,-42.0611021,62,19,0.2087912088,0.8181818182,0.1727272727,0.9435361941,0.6643764265,0.7785714286,14.42982172
1,0,0,0,0,0,0,2,1,1,0,1,1,2.989433,2.989433,2.989433,2.99,2.99,2.99,2,2.989433,2.99,0,0.000567,2,1,0.5,0.3333333333,0.3333333333,0,0,1,1.4947165
1,43280,43564737,21804008.5,0,0,0,505,2,1,0,2,1,0.0098,2.99,1.4999,0.502449,0.502449,0.502449,3,2.9998,0.50244891,0,-2.49735109,2,2,0.3333333333,0.5,0.25,0.4967330824,0,0.005940594059,1.411815068
1,0,0,0,0,0,0,3,1,1,0,1,1,1.316132,1.316132,1.316132,1.316439,1.316439,1.316439,2,1.316132256,1.31643927,0,0.0003070138736,2,1,0.5,0.3333333333,0.3333333333,0,0,0.6666666667,0.6580661281
1,212,2178583,98671.74359,0,1605697125,2006308.59,247,39,809,0,14,718,0,0.540573,0.086839,0,0.05,0.004134,848,3.386735395,3.34466269,0,-0.042072705,62,231,20.225,0.04593639576,0.9528857479,0.6143621368,0.4053156964,3.433198381,0.1443589535
1,0,1231389,33298.86957,0,1595628646,10367937.03,732,621,158,0,300,98,0,28.28,0.262988,0,27.984839,0.855476,779,163.315312,135.1652701,0,-28.15004194,393,51,0.2540192926,0.7961538462,0.2025641026,0.9187686367,0.8706592551,1.06420765,11.18307512
1,0,0,0,8508,1609086418,402296200,2,1,4,0,1,4,1.18149,1.18149,1.18149,0.001,0.5944,0.296055,5,1.181490499,1.184218025,0,0.002727526458,2,3,2,0.1666666667,0.6666666667,0,0.4975208383,2.5,0.4722343028
1,0,0,0,0,3574793,65828.80745,1105,0,1449,1,0,286,0,0,0,0,0.013,0.000009,1450,0,0.013,0,0.013,1105,19,1449,0,0.9986216402,0,0.9882941898,1.312217195,0.005546612725
1,0,0,0,0,3701894,139870.3508,402,0,248,1,0,77,0,0,0,0,0,0,249,0,0,0,0,127,20,248,0,0.992,0,0,0.6194029851,0
1,0,0,0,0,0,0,1,1,1,0,1,1,0.19768,0.19768,0.19768,0.198215,0.198215,0.198215,2,0.1976795,0.198215,0,0.0005355,1,2,0.5,0.3333333333,0.3333333333,0,0,2,0.09883975
1,0,0,0,138,1609488540,160950025.8,1,1,10,0,1,8,44.206818,44.206818,44.206818,0.134851,25,4.120795,11,44.20681765,41.2079464,0,-2.99887125,1,11,5,0.08333333333,0.8333333333,0,0.6306575008,11,11.15013947
1,53,6047,3050,3204,1609589016,536540334.3,1,2,3,0,2,3,0.490616,4.995249,2.742933,0.003,5,1.832667,5,5.485865,5.498,0,0.012135,1,5,1,0.3333333333,0.5,0.4105671882,0.6059172702,5,1.958771236
1,0,330885,13978.67857,111,1609308922,57501398.32,13,28,28,0,4,19,0,66.999118,5.087558,0,67,5.089755,56,142.4516162,142.513126,0,0.06150979085,9,15,0.9655172414,0.4912280702,0.4912280702,0.8044605747,0.799820228,4.307692308,9.845618511
1,189,11250,1790.078947,715,1606369881,42373268.13,45,38,38,0,2,17,0,16.989559,3.350311,0.020106,16.99,3.351269,76,127.3118094,127.3482203,0,0.03641091116,28,12,0.9743589744,0.4935064935,0.4935064935,0.617619158,0.6135103939,1.688888889,3.413051381
1,129,143638,16995.07029,1413,1601876562,80108054.25,65,313,20,0,3,4,0,2.068207,0.009501,0.0054,2.059254,0.168703,333,2.973675409,3.374054005,0,0.4003785958,65,14,0.06369426752,0.9371257485,0.05988023952,0.9948489866,0.8247851549,5.123076923,0.1706767259
1,0,5715205,546205.575,153,1574956137,52054459,955,80,31,0,46,21,0,100,3.310429,0.004,81.05,8.533682,111,264.8343314,264.5441271,0,-0.2902042869,111,1,0.3827160494,0.7142857143,0.2767857143,0.8511395498,0.7283782991,0.1162303665,18.33960187
1,0,50042,2057.070588,0,1606155720,123564563.1,5,85,13,0,43,12,0,25,1.349349,0.002948,18.248269,2.351023,98,114.6946921,30.56329673,0,-84.1313954,5,36,0.1511627907,0.8585858586,0.1313131313,0.9214141213,0.8357967993,19.6,21.09977468
1,1,482793,241397,1658,1606072507,535359378.7,6,2,3,0,2,1,0,4.99915,2.499575,1,2,1.666667,5,4.999150454,5,0,0.000849546,3,3,1,0.3333333333,0.5,0.49999998,0.1333333253,0.8333333333,2.039374567
1,0,0,0,1571,20805173,3219152,261,0,7,1,0,4,0,0,0,0,0,0,8,0,0,0,0,4,5,7,0,0.7777777778,0,0,0.030651341,0
1,0,0,0,0,410040,745.488227,18,0,2081,1,0,155,0,0,0,0,20,0.115033,2082,0,239.3831703,0,239.3831703,13,299,2081,0,0.9990398464,0,0.9828767061,115.6666667,58.60498666
1,63815,12314291,4470953.333,34,1504387573,57870368.85,159,3,26,0,3,23,0.2,37.5,18.4,0,9,2.133066,29,55.2,55.45970355,0,0.25970355,6,22,6.5,0.1,0.8666666667,0.4504830893,0.6199977282,0.1823899371,18.19587933
1,0,0,0,0,45621182,853626.629,613,0,62,1,0,1,0,0,0,0,0,0,63,0,0,0,0,49,6,62,0,0.96875,0,6.61E-18,0.1027732463,0
1,0,0,0,1338,1610410300,805205819,1,1,2,0,1,2,7.99559,7.99559,7.99559,3,5,4,3,7.99559,8,0,0.00441,1,3,1,0.25,0.5,0,0.1249999969,3,3.29819848
1,0,0,0,459,1610405684,805203071.5,1,1,2,0,1,2,11.99559,11.99559,11.99559,2,10,6,3,11.99559,12,0,0.00441,1,3,1,0.25,0.5,0,0.3333333278,3,5.247285001
1,0,206339,8859.536585,14,1610226817,80528078.65,9,41,20,0,14,15,0,3.5,0.258787,0,3.577995,0.491076,61,10.61025653,9.82152151,0,-0.788735024,7,24,0.4761904762,0.6612903226,0.3225806452,0.8614868894,0.6425115261,6.777777778,0.9196950475
1,0,4720625,268147.2222,0,1598550443,799275221.5,56,18,2,1,6,2,0,249,19.473915,0,0.5,0.25,21,350.5304665,0.5,0,-350.0304665,3,12,0.1052631579,0.8181818182,0.09090909091,0.8957783684,0.4999998,0.375,99.86763392
1,0,0,0,32,1606910542,201165638.1,29,1,8,0,1,8,16.415,16.415,16.415,0.267253,3,2.052275,9,16.415,16.41820257,0,0.00320257,8,2,4,0.1,0.8,0,0.1817801814,0.3103448276,5.332705444
1,20808,3031022,1035311,116,1610291651,115033594.8,39,3,14,0,3,13,0.5,17.5154,6.1718,0.009437,4,1.307663,17,18.5154,18.30727836,0,-0.208121636,6,7,3.5,0.1666666667,0.7777777778,0.6126575616,0.4237227032,0.4358974359,6.646584574
1,0,0,0,10,1610220137,268372407.8,1,1,6,0,1,6,10.065,10.065,10.065,0.099011,6.9,1.677927,7,10.065,10.06756061,0,0.00256061,1,7,3,0.125,0.75,0,0.6058557809,7,3.215690839
1,0,0,0,0,0,0,1,1,1,0,1,1,7.623405,7.623405,7.623405,7.624938,7.624938,7.624938,2,7.62340525,7.62493825,0,0.001533,1,2,0.5,0.3333333333,0.3333333333,0,0,2,3.811702625
1,553,797,675,17806,1611109978,805563892,1,2,2,0,2,2,1.437,2,1.7185,0.443732,3,1.721866,4,3.437,3.443732165,0,0.0067321652,1,4,0.6666666667,0.4,0.4,0.08190281746,0.3711478657,4,1.356845103
1,0,0,0,6856,1610965558,537026638.7,2,1,3,0,1,3,3.372,3.372,3.372,0.00209,3.354229,1.124711,4,3.372,3.37413268,0,0.00213268,2,3,1.5,0.2,0.6,0,0.6623211256,2,1.454695313
1,0,0,0,0,0,0,1,1,1,0,1,1,2.997942,2.997942,2.997942,3,3,3,2,2.997942,3,0,0.002058,1,2,0.5,0.3333333333,0.3333333333,0,0,2,1.498971
1,1600,2914,2257,80,1610011826,146365615.4,1,2,11,0,2,9,9.991272,39.121578,24.556425,0,15,4.465406,13,49.1128501,49.1194651,0,0.006615000038,1,13,3.666666667,0.1428571429,0.7857142857,0.2965650021,0.4563181182,13,10.67532727
1,135,341,238,91,1609998041,536666106,1,2,3,0,1,3,2.707534,72.225324,37.466429,2.709739,50,24.980846,5,74.93285809,74.94253909,0,0.009681,1,5,1,0.3333333333,0.5,0.4638671955,0.4206801741,5,30.33678284
1,0,0,0,649,1609991510,804996079.5,1,1,2,0,1,2,6.996136,6.996136,6.996136,2,5,3.5,3,6.996136,7,0,0.003864,1,3,1,0.25,0.5,0,0.2142857082,3,2.942608024
1,0,0,0,111,1609993940,536664800.3,1,1,3,0,1,3,9.997244,9.997244,9.997244,3,4,3.333333,4,9.99724375,10,0,0.00275625,1,4,1.5,0.2,0.6,0,0.06666666467,4,3.698777545
1,0,0,0,0,1610056915,268342918.7,1,1,6,0,1,6,33.205241,33.205241,33.205241,0.006572,12.742145,5.535022,7,33.20524139,33.21013439,0,0.004893,1,7,3,0.125,0.75,0,0.445300831,7,11.66183152
1,1351,2623058,569084.5,0,0,0,40,6,1,1,5,1,0,0.003,0.000896,0.06531,0.06531,0.06531,8,0.005378,0.06531,0,0.059932,7,1,0.1428571429,0.6666666667,0.1111111111,0.6858662105,0,0.2,0.0020152546
1,474,6069,1971.25,844,1610193447,178919643.8,2,4,9,0,4,6,0.006487,3.387895,0.852246,0.007234,1.993908,0.379377,13,3.40898518,3.41439058,0,0.0054054,2,11,1.8,0.2857142857,0.6428571429,0.7440502352,0.6172167787,6.5,1.218482342
1,3717,70386,29956.66667,269779,1608462042,804365910.5,5,3,2,0,3,2,0.009459,1.988,0.998894,1,2,1.5,5,2.996682,3,0,0.003318,4,2,0.5,0.5,0.3333333333,0.4401625535,0.1666666556,1,0.7977521383
1,0,109200,15107.5,19,1605092424,133784197.5,9,26,12,0,16,8,0,186.845055,7.420752,0.015129,109.193719,15.011427,38,192.9395609,180.1371213,0,-12.80243965,9,11,0.4444444444,0.6666666667,0.3076923077,0.9541240581,0.7797985263,4.222222222,48.01664268
1,144,2037117,269468.5294,0,1603106934,55346416.93,76,17,29,0,3,23,0,17,3.534758,0.000311,17.441236,2.071559,46,60.09088548,60.07522102,0,-0.01566445747,15,14,1.611111111,0.3617021277,0.6170212766,0.7484263509,0.6194063059,0.6052631579,4.437974705
1,0,0,0,0,7523,2023.055556,1,0,18,1,0,15,0,0,0,0,0,0,19,0,0,0,0,1,19,18,0,0.9,0,0,19,0
1,0,0,0,0,25687903,573292.9556,299,0,45,1,0,25,0,0,0,0,0,0,46,0,0,0,0,3,42,45,0,0.9574468085,0,-2.93E-17,0.1538461538,0
1,39,79,64.2,0,0,0,1,5,1,0,2,1,2,270.475628,55.895126,277.506495,277.506495,277.506495,6,279.475628,277.5064946,0,-1.96913343,1,6,0.1666666667,0.7142857143,0.1428571429,0.769514335,0,6,102.6070283
1,0,0,0,0,35469,13247.8,1,0,5,1,0,1,0,0,0,0,0,0,6,0,0,0,0,1,6,5,0,0.7142857143,0,0,6,0
1,0,0,0,0,2479288,49194.29412,30,0,51,1,0,26,0,0,0,0,0,0,52,0,0,0,0,2,51,51,0,0.9622641509,0,-1.30E-17,1.733333333,0
1,38060,220670,129365,828,1611941676,179131043.8,6,2,9,0,2,9,3.25,8.13,5.69,0.019,6,1.154147,11,11.38,10.38731991,0,-0.9926800898,5,6,3,0.1666666667,0.75,0.214411244,0.6490916311,1.833333333,2.705575423
1,0,0,0,322,1612205070,146568886.5,16,1,11,0,1,10,11.40176,11.40176,11.40176,0.02,3,1.036992,12,11.40176,11.40691288,0,0.005152881668,2,11,5.5,0.07692307692,0.8461538462,0,0.4695779521,0.75,3.307593824
1,44491,49480652,24762571.5,1898,1612115896,537374654,574,2,3,0,2,3,0.000882,5.746,2.873441,0.066993,4.686737,1.916692,5,5.74688164,5.75007564,0,0.003194,2,4,1,0.3333333333,0.5,0.4998465707,0.5356153679,0.008710801394,2.661535683
1,0,0,0,0,9153319,213596.0566,132,0,53,1,0,30,0,0,0,0,0,0,54,0,0,0,0,4,51,53,0,0.9636363636,0,-1.21E-17,0.4090909091,0
1,177,3856371,1928274,0,0,0,45,2,1,0,2,1,0,37.7,18.85,38,38,38,3,37.7,38,0,0.3,3,1,0.3333333333,0.5,0.25,0.4999999973,0,0.06666666667,17.77195043
1,4240,49035900,24520070,0,0,0,568,2,1,0,2,1,0.000337,18.635,9.317668,18.640841,18.640841,18.640841,3,18.63533654,18.64084054,0,0.005504,2,2,0.3333333333,0.5,0.25,0.4999819354,0,0.005281690141,8.784702569
1,1308,48516076,24258692,223,1612536539,322521249.6,563,2,5,0,2,5,0.00015,2.4824,1.241275,0.01066,1.94,0.497149,7,2.4825499,2.485743901,0,0.003194001123,2,6,1.666666667,0.25,0.625,0.4999395783,0.6578602321,0.01243339254,0.8123410756
